RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
20359;9;INSTITUTO  PARA  ADULTOS COSTEAU; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;0;53,886217;53,55667;0;100;0;73,385537;1331;53,078586;2;2;3
20360;2;ESCUELA ESPECIAL DE LENGUAJE ARBOLIRIS; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;73,45625;100;60,9;92,083506;451;84,887847;2;2;3
20361;0;COLEGIO TRAPANANDA; ; ;3;2;11;111;11101;COYHAIQUE;111;COYHAIQUE;0;40,089071;53,801173;0;100;0;28,059336;1132;38,070339;2;2;3
20363;7;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS ARTISTAS; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;74,1125;100;78,5;92,083506;551;87,514632;2;2;3
20364;5;COLEGIO AYELEN; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0;41,691625;52,861166;66,435;100;50,666667;92,880928;631;59,180265;2;2;3
20365;3;ESCUELA ESPECIAL DE LENGUAJE MI MUNDO IDEAL; ; ;3;2;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;0; ; ;81,775;100;66,925;95,250103;1051;89,165065;2;2;3
20366;1;ESCUELA ESPECIAL DE LENGUAJE AYEKANTUN; ; ;3;2;5;55;5501;QUILLOTA;51;QUILLOTA;0; ; ;94,225;100;97,5;92,083506;551;93,676775;2;2;3
20368;8;ESCUELA ESPECIAL DE LENGUAJE EL DUENDE DAPAFE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;91,3125;100;98,75;95,250103;551;95,346494;2;1;2
20371;8;ESCUELA ESPECIAL DE LENGUAJE ENE-TENE-TÚ; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;58,75;100;62,75;95,250103;551;84,621494;2;2;3
20372;6;ESCUELA ESPECIAL DE LENGUAJE EL SAUCE; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1; ; ;77,40625;100;70,75;95,250103;451;88,962565;2;2;3
20373;4;ESCUELA ESPECIAL DE LENGUAJE RAIMAU; ; ;3;2;5;57;5701;SAN FELIPE;52;LOS ANDES;0; ; ;73,8875;100;53,9;95,250103;551;85,952208;2;2;3
20374;2;ESCUELA ESPECIAL DE LENGUAJE LAWAL; ; ;3;2;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;0; ; ;79,06875;100;47,75;95,250103;1051;85,961851;2;2;3
20375;0;ESCUELA ESPECIAL DE LENGUAJE ESMERALDA; ; ;3;2;6;61;6115;RENGO;61;CACHAPOAL;0; ; ;84,1875;86,666667;39,4;95,250103;651;84,884589;2;2;3
20376;9;COLEGIO NUEVA ALERCE; ; ;2;1;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;0;25,632784;52,523482;0;100;0;91,965404;1033;46,423094;2;2;3
20377;7;ESCUELA ESPECIAL DE LENGUAJE SANTA MARIANA; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;78,425;100;64,25;92,083506;451;86,218204;2;2;3
20378;5;ESCUELA BASICA RENACER; ; ;3;2;9;91;9116;SAAVEDRA;92;CAUTÍN NORTE;1;42,744667;52,803357;77,4;100;49,5;94,314599;921;60,468679;2;2;3
20379;3;ESCUELA ESPECIAL DE LENGUAJE SEMILLITAS DE AMOR; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;95,5;100;94,75;95,250103;551;95,492922;2;1;2
20381;5;ESCUELA ESPECIAL DE LENGUAJE APRENDO FELIZ; ; ;3;2;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;0; ; ;74,825;100;47,15;95,250103;1051;85,148637;2;2;3
20383;1;ESCUELA ESPECIAL DE LENGUAJE SAYEN; ; ;3;2;10;103;10301;OSORNO;103;OSORNO;0; ; ;83,875;96,666667;94;92,083506;1051;91,212013;2;2;3
20385;8;ESCUELA ESPECIAL DE LENGUAJE ALMAGRO; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0; ; ;98,3125;100;98,75;95,250103;851;96,546494;1;2;1
20386;6;ESCUELA ESPECIAL DE LENGUAJE LANKUYEN CARELMAPU; ; ;3;2;10;101;10108;MAULLIN;101;LLANQUIHUE;0; ; ;95,25;96,666667;70,25;92,083506;1051;89,769156;2;2;3
20387;4;ESCUELA ESPECIAL N° 206, DANTE ALIGHIERI; ; ;3;2;13;136;13605;PEÑAFLOR;135;TALAGANTE;0; ; ;71,83125;100;50,65;92,083506;1351;83,144989;2;2;3
20388;2;COLEGIO HOSPITAL SALVADOR DE VALPARAISO; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;0;100;0;78,447065;551;55,02387;2;2;3
20389;0;ESCUELA ESPECIAL DE LENGUAJE CAPULLOS; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0; ; ;100;100;100;100;851;100;1;2;1
20390;4;COLEGIO CIELOS DEL VALLE; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0;40,831898;56,406565;74,745;100;60,083333;93,568524;411;60,975582;2;2;3
20391;2;ESCUELA ESPECIAL DE LENGUAJE EL NOGAL; ; ;3;2;8;81;8104;FLORIDA;83;CONCEPCIÓN;0; ; ;100;100;75;100;851;96,428572;2;1;2
20392;0;COLEGIO SAN PABLO;17786; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0;31,961402;54,725847;87,6;86,666667;70;91,586393;811;57,787296;2;2;3
20393;9;CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;34,932214;56,036438;90,18;100;87,5;68,081814;833;55,378921;2;2;3
20395;5;COLEGIO DE ADULTOS ANDRES BELLO; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;0;52,696756;53,416453;77,58;100;61,25;83,190794;1631;62,473682;2;2;3
20397;1;ESCUELA ESPECIAL N°2466 NUESTROS HIJOS; ; ;3;2;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;0; ; ;83,6875;100;88,75;95,250103;1351;92,610779;2;2;3
20399;8;COLEGIO EDUCAADULTOS CONCHALI; ; ;3;2;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;0;46,198092;54,158699;0;100;0;67,946308;1332;49,205918;2;2;3
20401;3;ESCUELA BASICA N° 2468, RONALDO MUÑOZ GIBBS; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;0;52,414438;63,43201;69,595;100;49,216667;91,639451;1312;65,951517;1;2;1
20402;1;ESCUELA DEL CARIÑO KIMELTUWE; ; ;3;2;13;134;13402;BUIN;132;SANTIAGO SUR;0;46,198092;54,158699;55,425;100;52,5;68,945961;1332;55,376341;2;2;3
20404;8;ESCUELA DEL CARIÑO SAINT CHRISTIAN; ; ;3;2;13;131;13111;LA GRANJA;132;SANTIAGO SUR;0;35,628227;54,660299;88,8;100;63,25;63,517684;1333;52,951718;2;2;3
20405;6;ESCUELA ESPECIAL DE LENGUAJE NUEVA HABLA PALABRA; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;0; ; ;64,23125;96,666667;51;95,250103;451;83,692089;2;2;3
20406;4;CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSEÑOR ALFREDO SILVA SANTIAGO; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;0;50,4105;54,163172;68,26;100;68,75;75,342634;832;59,926053;2;2;3
20407;2;ESCUELA ESPECIAL DE LENGUAJE Y PRE BASICA ALIWEN; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;0;100;0;92,083506;451;63,595347;2;2;3
20408;0;ESCUELA ESPECIAL DE LENGUAJE HUELLITAS; ; ;3;2;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;0; ; ;93,125;100;82,5;92,083506;1051;91,345346;2;2;3
20409;9;ESCUELA HOSPITALARIA PUERTO MONTT; ; ;2;1;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;0; ; ;74,22;100;37,65;75,111796;1051;71,029415;2;2;3
20410;2;COLEGIO GENESIS; ; ;3;2;10;103;10303;PURRANQUE;103;OSORNO;0;32,169063;69,971415;92,78;100;75,416667;93,204193;1033;63,337105;2;1;2
20411;0;CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO; ; ;3;2;10;103;10301;OSORNO;103;OSORNO;0;49,369058;54,746911;0;100;0;68,312967;1032;50,624539;2;2;3
20412;9;ESCUELA DIFERENCIAL Y CENTRO DE ATENCION TEMPRANA LIBERTAD; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;0; ; ;94,7125;100;68;100;851;94,522143;2;2;3
20413;7;ESPECIAL DE LENGUAJE COLORIN COLORADO; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0; ; ;93,3125;100;97,5;95,250103;851;95,510779;2;1;2
20414;5;ESCUELA ESPECIAL DE LENGUAJE BRISTOL; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0; ; ;67,5;100;48,9;92,083506;851;82,152489;2;2;3
20416;1;ESCUELA ESPECIAL DE LENGUAJE CREANDO SUEÑOS; ; ;3;2;16;163;16303;ÑIQUÉN;81;ÑUBLE;0; ; ;94,8875;100;72,75;95,250103;1651;92,245065;2;2;3
20419;6;ESCUELA DE PARVILOS N° 2467 LARAPINTA EL SOL; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;0;41,472916;54,463627;77,4;100;43,4;92,875155;1312;59,841329;2;2;3
20421;8;ESCUELA ESPECIAL DE LENGUAJE TUCAPEL; ; ;3;2;8;83;8312;TUCAPEL;82;BIOBÍO;0; ; ;0;100;0;92,083506;851;63,595347;2;2;3
20422;6;ESCUELA ESPECIAL DE LENGUAJE ESPERANZA; ; ;3;2;8;83;8303;CABRERO;82;BIOBÍO;0; ; ;0;100;0;92,083506;851;63,595347;2;2;3
20423;4;ECO ESCUELA QUPA YAPU DE TRASTORNOS ESPECÍFICOS DEL LENGUAJE; ; ;3;2;3;31;3101;COPIAPÓ;31;COPIAPÓ;0; ; ;87,1125;100;98,75;100;351;97,612143;1;2;1
20424;2;ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;0;41,206646;73,78442;77,115;100;51,916667;93,096659;1611;65,610095;2;1;2
20425;0;COLEGIO EDUCRECE; ; ;3;2;5;58;5801;QUILPUÉ;53;VALPARAÍSO;0; ; ;69,9375;96,666667;50,75;100;551;87,620238;2;2;3
20426;9;ESCUELA BASICA N° 2469 COLEGIO NEHUEN; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;0;35,99883;58,442363;75,54;100;61,383333;88,027494;1313;58,651044;2;2;3
20427;7;ESCUELA BASICA ÑIPAS; ; ;2;1;16;162;16206;RANQUIL;81;ÑUBLE;0;39,92536;51,842306;80,6;100;68,166667;95,190362;1611;60,474442;2;2;3
20429;3;ESCUELA ESPECIAL N° 2470 ÁRBOL DE COLORES; ; ;3;2;13;131;13112;LA PINTANA;136;CORDILLERA;0; ; ;98,4125;100;100;100;1351;99,727857;1;2;1
20430;7;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;8;81;8102;CORONEL;83;CONCEPCIÓN;0; ; ;76,4875;100;31,575;92,083506;851;81,218204;2;2;3
20431;5;ESCUELA ESPECIAL DE LENGUAJE SAN DAMIAN; ; ;3;2;16;161;16103;CHILLÁN VIEJO;81;ÑUBLE;0; ; ;75,3625;83,333333;44,4;95,250103;1651;83,895541;2;2;3
20432;3;ESCUELA ESPECIAL N° 2472 GIRASOL; ; ;3;2;13;131;13110;LA FLORIDA;136;CORDILLERA;0; ; ;92,8;100;86,5;95,250103;1351;93,851494;2;2;3
20433;1;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS AMIGOS; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;0; ; ;56,98125;100;45,15;92,083506;851;79,813561;2;2;3
20435;8;COLEGIO CALASANZ KURAREWE; ; ;3;2;9;91;9104;CURARREHUE;93;CAUTÍN SUR;0;35,885688;53,695855;85,48;100;53,666667;94,291812;912;58,868876;2;2;3
20436;6;COLEGIO  ALONSO  DE  CORDOVA; ; ;3;2;13;131;13128;RENCA;134;SANTIAGO PONIENTE;0;47,840164;51,903552;89,5;100;100;93,700518;1331;65,217969;2;2;3
20437;4;ESCUELA ESPECIAL DE LENGUAJE GIRASOLES; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;0; ; ;82,1875;96,666667;70,25;92,083506;1651;87,52987;2;2;3
20438;2;ESCUELA ESPECIAL DE LENGUAJE SANTA LEONOR; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0; ; ;75,0875;96,666667;60,75;95,250103;851;86,946018;2;2;3
20439;0;ESCUELA ESPECIAL DE LENGUAJE MUNICIPAL; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;0; ; ;51,25;100;57,75;92,083506;1451;80,631061;2;2;3
20440;4;LICEO DOCTOR JUAN VERDAGUER PLANAS; ; ;2;1;13;131;13127;RECOLETA;137;SANTIAGO NORTE;0;37,274609;60,457732;78,92;100;76,25;94,304652;1332;62,014494;2;2;3
20443;9;INSTITUTO DE EDUCACIÓN DE ADULTOS ACONCAGUA; ; ;3;2;5;55;5502;CALERA;51;QUILLOTA;0;36,449839;54,968483;81,82;100;66,5;81,180214;533;56,971463;2;2;3
20446;3;CENTRO DE EDUCACION ESPECIAL SAN FRANCISCO DE ASIS; ; ;3;2;14;141;14106;MARIQUINA;141;VALDIVIA;0; ; ;72,385714;100;68,333333;100;1451;90,742313;2;2;3
20447;1;ESCUELA  ESPECIAL  N°2476  MIS  FUTURAS  PALABRAS; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;0; ; ;61,525;100;62,75;95,250103;1351;85,097208;2;2;3
20449;8;ESCUELA BÁSICA N°209 COLEGIO SANTA CLAUDIA; ; ;3;2;13;135;13501;MELIPILLA;135;TALAGANTE;0;36,026236;54,463627;57,92;100;46,26;91,597824;1312;56,519244;2;2;3
20450;1;ESCUELA DE LENGUAJE ALMA MATER; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;0; ; ;84,7125;100;73,75;95,250103;1451;90,643637;2;2;3
20452;8;COLEGIO DE EDUCACION DE ADULTOS PAULO FREIRE; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0;52,174264;53,411169;49,225;100;73,666667;77,291903;631;59,900657;2;2;3
20454;4;ESCUELA ESPECIAL DE LENGUAJE ARBOL; ; ;3;2;6;63;6306;PALMILLA;62;COLCHAGUA;0; ; ;89,0125;100;81,333333;100;651;95,449762;2;2;3
20455;2;ESCUELA  ESPECIAL  N° 2481  `SANTA  EMILIA `; ; ;3;2;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;0; ; ;88,6875;100;98,333333;95,250103;1351;94,83697;2;1;2
20456;0;ESCUELA  DIFERENCIAL N° 2480  ` AMULEN`; ; ;3;2;13;131;13128;RENCA;134;SANTIAGO PONIENTE;0; ; ;88,1375;100;100;100;1351;97,966429;1;2;1
20457;9;ESCUELA ESPECIAL N° 2479 MARGARITA; ; ;3;2;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;0; ; ;73,91875;100;87,666667;95,250103;1351;90,781375;2;2;3
20458;7;ESCUELA ESPECIAL N° 2478 ANGELES; ; ;3;2;13;131;13125;QUILICURA;137;SANTIAGO NORTE;0; ; ;67,0375;100;83,333333;95,250103;1351;88,982684;2;2;3
20460;9;COLEGIO LA MISION MOSTAZAL; ; ;3;2;6;61;6110;MOSTAZAL;61;CACHAPOAL;0;42,107789;53,237048;0;100;0;96,385843;612;53,691141;2;2;3
20461;7;COLEGIO TECNICO PROFESIONAL SAN ESTEBAN; ; ;3;2;16;161;16102;BULNES;81;ÑUBLE;0;40,788079;57,584809;82,109091;100;64,16;89,797012;1632;61,105224;2;2;3
20462;5;ESCUELA ESPECIAL DE LENGUAJE AMAPOLA; ; ;3;2;6;61;6111;OLIVAR;61;CACHAPOAL;0; ; ;0;100;0;92,083506;651;63,595347;2;2;3
20463;3;ESCUELA ESPECIAL DE LENGUAJE TRAVESÍA; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;95,425;100;98,333333;95,250103;451;95,99197;2;1;2
20464;1;LICEO PRESIDENTE CARLOS IBÁÑEZ DEL CAMPO; ; ;3;2;15;151;15101;ARICA;151;ARICA;0;40,410092;54,214269;45,705;100;71,333333;92,875155;1532;58,87323;2;2;3
20466;8;COLEGIO DE ADULTOS PABLO NERUDA DE TALCA; ; ;3;2;7;71;7101;TALCA;72;TALCA;0;41,2357;53,952537;0;96,666667;0;81,195832;732;50,160335;2;2;3
20467;6;ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE VICENTE; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0; ; ;69,375;100;72,866667;92,083506;651;85,897727;2;2;3
20469;2;CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICUÑA; ; ;3;2;4;41;4106;VICUÑA;41;ELQUI;0;39,679873;54,838602;0;100;0;77,424634;432;49,069781;2;2;3
20470;6;CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0;50,4105;54,163172;0;90;0;19,36144;832;39,87709;2;2;3
20472;2;ESCUELA ESPECIAL DE LENGUAJE MI PEQUEÑO SUEÑO; ; ;3;2;7;74;7401;LINARES;73;LINARES;0; ; ;92,375;100;98,75;92,083506;751;93,538204;2;2;3
20473;0;COLEGIO SAN BENITO; ; ;3;2;7;71;7101;TALCA;72;TALCA;0;46,713727;53,184839;0;66,666667;0;92,875155;711;53,941701;2;2;3
20475;7;ESCUELA BÁSICA N°208 ACADEMIA POLIVALENTE DE FORMACIÓN MILITAR GENERAL JOSE MIGUEL CARRERA; ; ;3;2;13;136;13602;EL MONTE;135;TALAGANTE;0;32,919663;54,660299;0;100;0;86,814128;1333;48,584267;2;2;3
20478;1;COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA; ; ;3;2;2;22;2201;CALAMA;22;EL LOA;0;34,643654;54,139863;78,054545;100;57,916667;94,434189;232;58,331941;2;2;3
20480;3;ESCUELA ESPECIAL N° 238 MAGUS; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;0; ; ;71,9625;100;50,1;92,083506;1351;83,088918;2;2;3
20484;6;AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE; ; ;3;2;1;11;1101;IQUIQUE;11;IQUIQUE;0; ; ;0;100;0;84,461021;151;58,804071;2;2;3
20485;4;JARDIN INFANTIL HOGAR LUTERANO; ; ;3;2;14;141;14101;VALDIVIA;141;VALDIVIA;0;39,770845;55,537144;61,509091;100;80;92,875155;1412;60,388692;2;2;3
20486;2;JARDIN INFANTIL SEMILLITAS DEL VALLE; ; ;3;2;9;91;9106;GALVARINO;92;CAUTÍN NORTE;0;40,59328;53,695855;79,027273;100;65,75;96,833402;912;61,386838;2;2;3
20487;0;ESCUELA ESPECIAL N° 2483 ANKATU; ; ;3;2;13;133;13301;COLINA;137;SANTIAGO NORTE;0; ; ;68,6375;100;62;100;1351;89,195;2;2;3
20489;7;COLEGIO CIMA; ; ;3;2;6;61;6103;COINCO;61;CACHAPOAL;1;45,3233;53,360378;74,87;100;89,22;92,441245;621;63,000801;2;2;3
20490;0;ESCUELA ESPECIAL MONTE DE LOS OLIVOS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1; ; ;0;100;0;92,083506;951;63,595347;2;2;3
20491;9;ESCUELA ESPECIAL DIFERENCIAL ALEN; ; ;3;2;8;83;8301;LOS ÁNGELES;82;BIOBÍO;0; ; ;96,6125;100;98,333333;95,250103;851;96,195541;2;1;2
20492;7;ESCUELA ESPECIAL MASTER EDUCA; ; ;3;2;6;63;6303;CHIMBARONGO;62;COLCHAGUA;1; ; ;97,375;100;100;100;651;99,55;1;2;1
20493;5;ESCUELA ESPECIAL Nº239 CARRUSEL; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;0; ; ;65,01875;100;53,1;95,250103;1351;84,317565;2;2;3
20494;3;CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0;52,174264;53,411169;55,335;100;62,666667;61,97526;631;56,347595;2;2;3
20497;8;ESCUELA ESPECIAL DE LENGUAJE MANDALA; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0; ; ;81,475;100;66,533333;92,083506;551;87,067251;2;2;3
20498;6;COLEGIO PARA ADULTOS `CARPE DIEM`; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0;52,174264;53,411169;77,01;100;90,5;71,62227;631;61,162104;2;2;3
20503;6;CEIA ADOLFO PEREZ ESQUIVEL; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0;50,976209;53,94858;0;100;0;75,580029;431;52,594406;2;2;3
20504;4;CENTRO EDUCACIONAL HACIENDA DE TENO; ; ;2;1;7;73;7308;TENO;71;CURICÓ;1; ; ;92,2375;100;89;100;751;97,097857;1;2;1
20505;2;AULA HOSPITALARIA DE COQUIMBO; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;0; ; ;0;100;0;72,384403;451;51,213054;2;2;3
20506;0;ESCUELA HOSPITALARIA DE ANCUD; ; ;1;1;10;102;10202;ANCUD;102;CHILOÉ;0; ; ;56,34;100;35,233333;86,066248;1051;74,504689;2;2;3
20507;9;ESCUELA BASICA N° 2485 COLEGIO CREE CERRO NAVIA; ; ;3;2;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;0;42,055907;54,572603;87,67;100;64,2;92,978859;1313;61,766563;1;2;1
20508;7;COLEGIO VILLA CARTAGO; ; ;2;1;5;56;5603;CARTAGENA;54;SAN ANTONIO;0;30,272413;66,667623;89,91;100;84,1;92,740784;513;61,8703;2;1;2
20509;5;COLEGIO EDUCAD LO ESPEJO; ; ;3;2;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;0;35,628227;54,660299;59,86;100;41,333333;71,544981;1333;51,88549;2;2;3
20510;9;COLEGIO  EDUCAR ADULTOS  RECOLETA; ; ;3;2;13;131;13127;RECOLETA;137;SANTIAGO NORTE;0;46,198092;54,158699;0;100;0;72,01554;1332;50,101149;2;2;3
20511;7;ESCUELA  ESPECIAL N° 2486 EDELWEISS; ; ;3;2;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;0; ; ;90,3375;100;87;100;1351;96,486429;1;2;1
20512;5;ESCUELA ESPECIAL DIFERENCIAL CENTRO DE FORMACION LABORAL AMANECER DE CARRIZALES; ; ;2;1;16;162;16203;COELEMU;81;ÑUBLE;0; ; ;56,775;100;58,2;100;1651;86,618572;2;2;3
20514;1;ESCUELA ESPECIAL DE LENGUAJE ANELEY; ; ;3;2;5;57;5704;PANQUEHUE;52;LOS ANDES;0; ; ;72,0875;100;85;92,083506;551;88,096061;2;2;3
20516;8;ESCUELA DE LENGUAJE NUEVA ESPERANZA DE DICHATO; ; ;3;2;8;81;8111;TOMÉ;83;CONCEPCIÓN;0; ; ;0;93,333333;0;92,083506;851;63,214394;2;2;3
20518;4;ESCUELA ESPECIAL DE LENGUAJE AGUA SANTA; ; ;3;2;5;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;0; ; ;0;100;0;92,083506;551;63,595347;2;2;3
20533;8;ESCUELA ESPECIAL DE LENGUAJE MIS PRIMEROS PASITOS; ; ;3;2;15;151;15101;ARICA;151;ARICA;0; ; ;74,3875;100;55,666667;92,083506;1551;84,29987;2;2;3
20549;5;ESCUELA ESPECIAL DIFERENCIAL HUALLEREHUE; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1; ; ;80,625;100;87,333333;100;851;94,869048;2;2;3
20562;1;ESCUELA ESPECIAL LAUTRARU PADRE HURTADO; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;0; ; ;84,475;100;73;100;1351;93,481429;2;2;3
20564;8;JARDIN INFANTIL ANTUNEYEN; ; ;3;2;4;43;4301;OVALLE;42;LIMARÍ;0;38,7747;55,514196;78,390909;100;78,25;92,875155;412;60,939103;2;2;3
20567;2;ENGLISH COLLEGE LOS RÍOS; ; ;3;2;14;141;14101;VALDIVIA;141;VALDIVIA;0;39,770845;55,537144;83,37;100;67;97,170006;1412;61,995214;2;2;3
20582;6;ESCUELA ESPECIAL DE LENGUAJE CLUSTER; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;0; ; ;76,19375;100;69;92,083506;951;86,514275;2;2;3
20585;0;ESCUELA ESPECIAL Nº 2487  ` OMILEN  ANTU `; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;0; ; ;78,5;100;71,533333;92,083506;1351;87,271537;2;2;3
20592;3;ESCUELA ESPECIAL Nº 213 PRINCIPADO INFANCIA FELIZ; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;0; ; ;95,5125;100;98,333333;95,250103;1351;96,00697;1;2;1
20593;1;ESCUELA ESPECIAL Nº 214 PROFESOR ANTONIO OROZ; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;0; ; ;94,4125;100;98,333333;100;1351;98,804048;1;2;1
20600;8;ESCUELA REMIGIO AGURTO FUENTES DE PARRAL; ; ;2;1;7;74;7404;PARRAL;73;LINARES;0;41,2357;53,952537;0;100;0;87,866739;732;51,694602;2;2;3
20604;0;ESCUELA ESPECIAL DE LENGUAJE GRANJERITOS; ; ;3;2;7;71;7109;SAN CLEMENTE;72;TALCA;0; ; ;96,75;100;95,333333;92,083506;751;93,800108;2;2;3
20629;6;ESCUELA ESPECIAL Nº2488 J.J. PÉREZ; ; ;3;2;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;0; ; ;0;96,666667;0;92,083506;1351;63,404871;2;2;3
20631;8;ESCUELA HOSPITALARIA PADRE HURTADO; ; ;3;2;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;0; ; ;0;100;0;92,083506;1351;63,595347;2;2;3
20634;2;ESCUELA ESPECIAL DE LENGUAJE ESTOY FELIZ; ; ;3;2;8;81;8102;CORONEL;83;CONCEPCIÓN;0; ; ;60,5625;100;50,533333;92,083506;851;81,196537;2;2;3
20638;5;ESCUELA ESPECIAL DE LENGUAJE ANTAKARI; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;1; ; ;95,5625;100;98,333333;95,250103;451;96,015541;2;1;2
20663;6;ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA; ; ;3;2;13;131;13110;LA FLORIDA;136;CORDILLERA;0; ; ;0;100;0;92,083506;1351;63,595347;2;2;3
20691;1;ESCUELA DE EDUCACIÓN ESPECIAL KANTATURU; ; ;3;2;15;151;15101;ARICA;151;ARICA;0; ; ;89,1625;100;97;100;1551;97,713571;1;2;1
